station,valid,metar
EGKK,2024-10-29 07:50,EGKK 290750Z 24003KT 9999 FEW004 SCT023 13/13 Q1024
EGKK,2024-10-29 08:20,EGKK 290820Z 24005KT 9999 7000N FEW004 13/13 Q1024
EGKK,2024-10-29 08:50,EGKK 290850Z 25004KT 9999 7000N FEW006 14/13 Q1024
EGKK,2024-10-29 09:20,EGKK 290920Z 27005KT 240V310 9999 SCT007 SCT025 14/13 Q1024
EGKK,2024-10-29 09:50,EGKK 290950Z 23005KT 9999 SCT022 14/13 Q1024
EGKK,2024-10-29 10:20,EGKK 291020Z 24005KT 210V290 9999 BKN022 15/13 Q1024
EGKK,2024-10-29 10:50,EGKK 291050Z 31007KT 270V360 9999 SCT016 15/11 Q1024
EGKK,2024-10-29 11:20,EGKK 291120Z 30007KT 9999 BKN023 15/11 Q1025
EGKK,2024-10-29 11:50,EGKK 291150Z 28008KT 9999 BKN024 15/11 Q1025
EGKK,2024-10-29 12:20,EGKK 291220Z 28007KT 9999 BKN027 15/11 Q1025
EGKK,2024-10-29 12:50,EGKK 291250Z 27006KT 9999 BKN026 15/11 Q1025
EGKK,2024-10-29 13:20,EGKK 291320Z 25006KT 9999 BKN024 15/11 Q1024
EGKK,2024-10-29 13:50,EGKK 291350Z 23004KT 190V260 9999 BKN030 15/11 Q1024
EGKK,2024-10-29 14:20,EGKK 291420Z 26004KT 9999 BKN027 15/11 Q1025
EGKK,2024-10-29 14:50,EGKK 291450Z 28004KT 9999 FEW020 BKN023 15/11 Q1025
EGKK,2024-10-29 15:20,EGKK 291520Z 30004KT 9999 FEW020 SCT033 14/12 Q1025
EGKK,2024-10-29 15:50,EGKK 291550Z 28003KT 240V320 9999 FEW020 BKN035 14/12 Q1025
EGKK,2024-10-29 16:20,EGKK 291620Z 23002KT 9999 FEW021 BKN038 14/12 Q1025
EGKK,2024-10-29 16:50,EGKK 291650Z 23002KT 9999 BKN033 14/12 Q1025
EGKK,2024-10-29 17:20,EGKK 291720Z VRB02KT 9999 BKN038 14/12 Q1025
EGKK,2024-10-29 17:50,EGKK 291750Z 24003KT 9999 BKN038 14/12 Q1025
EGKK,2024-10-29 18:20,EGKK 291820Z 22003KT 9999 BKN037 13/12 Q1026
EGKK,2024-10-29 18:50,EGKK 291850Z 23002KT 9999 BKN036 13/12 Q1026
EGKK,2024-10-29 19:20,EGKK 291920Z VRB01KT 9999 BKN034 13/12 Q1026
EGKK,2024-10-29 19:50,EGKK 291950Z VRB02KT 9999 BKN034 13/12 Q1026
EGKK,2024-10-29 20:20,EGKK 292020Z 27003KT 240V320 9999 BKN037 13/12 Q1026
EGKK,2024-10-29 20:50,EGKK 292050Z VRB02KT 9999 BKN037 13/12 Q1026
EGKK,2024-10-29 21:20,EGKK 292120Z VRB02KT 9999 BKN037 13/12 Q1026
EGKK,2024-10-29 21:50,EGKK 292150Z VRB02KT 9999 BKN037 13/12 Q1026
EGKK,2024-10-29 22:20,EGKK 292220Z 32005KT 9999 BKN036 14/12 Q1026
EGKK,2024-10-29 22:50,EGKK 292250Z 32004KT 9999 BKN035 13/12 Q1027
EGKK,2024-10-29 23:20,EGKK 292320Z 32004KT 9999 BKN035 14/12 Q1027
EGKK,2024-10-29 23:50,EGKK 292350Z 33003KT 9999 BKN036 14/12 Q1027
EGKK,2024-10-30 00:20,EGKK 300020Z VRB02KT 9999 BKN037 13/12 Q1027
EGKK,2024-10-30 00:50,EGKK 300050Z 32002KT 9999 BKN036 13/12 Q1027
EGKK,2024-10-30 01:20,EGKK 300120Z VRB01KT 9999 BKN036 13/12 Q1027
EGKK,2024-10-30 01:50,EGKK 300150Z VRB02KT 9999 BKN034 13/12 Q1027
EGKK,2024-10-30 02:20,EGKK 300220Z 31003KT 9999 BKN034 13/12 Q1027
EGKK,2024-10-30 02:50,EGKK 300250Z 34002KT 9999 BKN037 13/12 Q1027
EGKK,2024-10-30 03:20,EGKK 300320Z VRB01KT 9999 BKN037 13/12 Q1027
EGKK,2024-10-30 03:50,EGKK 300350Z VRB02KT 9999 BKN036 13/12 Q1028
EGKK,2024-10-30 04:20,EGKK 300420Z 26001KT 9999 FEW024 BKN033 13/12 Q1028
EGKK,2024-10-30 04:50,EGKK 300450Z 36004KT 9999 BKN035 13/11 Q1028
EGKK,2024-10-30 05:20,EGKK 300520Z VRB02KT 9999 BKN034 13/12 Q1028
EGKK,2024-10-30 05:50,EGKK 300550Z 31003KT 280V340 9999 BKN034 13/12 Q1028
EGKK,2024-10-30 06:20,EGKK 300620Z 32004KT 9999 BKN033 13/12 Q1028
EGKK,2024-10-30 06:50,EGKK 300650Z 33004KT 9999 BKN033 13/11 Q1028
EGKK,2024-10-30 07:20,EGKK 300720Z 33005KT 300V020 9999 OVC034 13/11 Q1028
EGKK,2024-10-30 07:50,EGKK 300750Z 35004KT 300V060 9999 OVC035 13/11 Q1029
EGKK,2024-10-30 08:20,EGKK 300820Z 36005KT 9000 OVC035 13/11 Q1029
EGKK,2024-10-30 08:50,EGKK 300850Z 36005KT 310V030 9000 OVC035 13/11 Q1029
EGKK,2024-10-30 09:20,EGKK 300920Z 01004KT 310V120 9999 FEW009 OVC035 13/11 Q1029
EGKK,2024-10-30 09:50,EGKK 300950Z VRB05KT 9999 OVC035 13/11 Q1029
EGKK,2024-10-30 10:20,EGKK 301020Z 36003KT 310V040 9000 OVC035 13/11 Q1029
EGKK,2024-10-30 10:50,EGKK 301050Z 36005KT 330V110 9999 FEW010 OVC035 14/11 Q1029
EGKK,2024-10-30 11:20,EGKK 301120Z VRB04KT 9999 FEW022 OVC035 14/11 Q1029
EGKK,2024-10-30 11:50,EGKK 301150Z 01005KT 330V070 9999 FEW019 OVC034 14/11 Q1029
EGKK,2024-10-30 12:20,EGKK 301220Z 36004KT 300V030 9000 FEW015 OVC034 14/11 Q1029
EGKK,2024-10-30 12:50,EGKK 301250Z 04004KT 360V120 9999 FEW015 OVC034 14/11 Q1029
EGKK,2024-10-30 13:20,EGKK 301320Z VRB05KT 9999 FEW016 OVC031 14/11 Q1029
EGKK,2024-10-30 13:50,EGKK 301350Z 35005KT 330V100 9999 BKN033 14/11 Q1028
EGKK,2024-10-30 14:20,EGKK 301420Z 01005KT 330V130 9999 FEW018 BKN035 14/11 Q1028
EGKK,2024-10-30 14:50,EGKK 301450Z VRB05KT 9999 FEW017 BKN035 14/11 Q1028
EGKK,2024-10-30 15:20,EGKK 301520Z 04005KT 9999 FEW017 BKN034 14/11 Q1028
EGKK,2024-10-30 15:50,EGKK 301550Z 08004KT 9999 FEW017 BKN034 14/11 Q1028
EGKK,2024-10-30 16:20,EGKK 301620Z 06005KT 9999 BKN036 14/11 Q1028
EGKK,2024-10-30 16:50,EGKK 301650Z 07003KT 9999 BKN037 13/11 Q1028
EGKK,2024-10-30 17:20,EGKK 301720Z 07003KT 030V130 9999 FEW018 BKN036 13/11 Q1029
EGKK,2024-10-30 17:50,EGKK 301750Z 03004KT 360V120 9999 BKN036 13/11 Q1029
EGKK,2024-10-30 18:20,EGKK 301820Z VRB02KT 9999 BKN037 13/11 Q1029
EGKK,2024-10-30 18:50,EGKK 301850Z 08003KT 020V110 9999 BKN037 13/11 Q1029
EGKK,2024-10-30 19:20,EGKK 301920Z 04004KT 9999 BKN036 13/11 Q1029
EGKK,2024-10-30 19:50,EGKK 301950Z 06003KT 9999 BKN036 12/11 Q1029
EGKK,2024-10-30 20:20,EGKK 302020Z 07003KT 9999 BKN036 12/11 Q1029
EGKK,2024-10-30 20:50,EGKK 302050Z 06005KT 360V090 9999 BKN035 12/11 Q1029
EGKK,2024-10-30 21:20,EGKK 302120Z 02004KT 350V080 9999 BKN035 12/11 Q1029
EGKK,2024-10-30 21:50,EGKK 302150Z 36004KT 320V020 9999 BKN035 12/11 Q1029
EGKK,2024-10-30 22:20,EGKK 302220Z 02004KT 9000 BKN034 12/11 Q1029
EGKK,2024-10-30 22:50,EGKK 302250Z 01004KT 9000 BKN033 12/11 Q1029
EGKK,2024-10-30 23:20,EGKK 302320Z 01003KT 9000 FEW011 BKN033 12/11 Q1029
EGKK,2024-10-30 23:50,EGKK 302350Z 35003KT 320V030 9000 FEW011 BKN032 12/11 Q1029
EGKK,2024-10-31 00:20,EGKK 310020Z VRB02KT 9000 BKN010 12/11 Q1029
EGKK,2024-10-31 00:50,EGKK 310050Z 33002KT 8000 BKN009 12/11 Q1028
EGKK,2024-10-31 01:20,EGKK 310120Z 36002KT 8000 SCT009 BKN030 12/11 Q1028
EGKK,2024-10-31 01:50,EGKK 310150Z 02002KT 8000 FEW009 BKN030 12/11 Q1028
EGKK,2024-10-31 02:20,EGKK 310220Z 01003KT 8000 FEW009 BKN029 11/11 Q1028
EGKK,2024-10-31 02:50,EGKK 310250Z VRB02KT 7000 BKN029 11/11 Q1028
EGKK,2024-10-31 03:20,EGKK 310320Z VRB02KT 8000 FEW023 BKN027 11/11 Q1028
EGKK,2024-10-31 03:50,EGKK 310350Z 02004KT 7000 BKN028 11/11 Q1028
EGKK,2024-10-31 04:20,EGKK 310420Z 03003KT 8000 BKN027 11/11 Q1028
EGKK,2024-10-31 04:50,EGKK 310450Z 36002KT 8000 BKN028 11/11 Q1028
EGKK,2024-10-31 05:20,EGKK 310520Z 01004KT 8000 FEW009 BKN027 11/11 Q1028
EGKK,2024-10-31 05:50,EGKK 310550Z 02003KT 8000 FEW024 BKN027 11/11 Q1028
EGKK,2024-10-31 06:20,EGKK 310620Z 03003KT 340V160 8000 FEW024 BKN027 12/11 Q1028
EGKK,2024-10-31 06:50,EGKK 310650Z 02003KT 7000 BKN028 12/11 Q1028
EGKK,2024-10-31 07:20,EGKK 310720Z 36003KT 320V040 7000 BKN027 12/11 Q1027
EGKK,2024-10-31 07:50,EGKK 310750Z 09002KT 7000 OVC027 12/11 Q1027
EGKK,2024-10-31 08:20,EGKK 310820Z 10001KT 7000 OVC025 12/11 Q1027
EGKK,2024-10-31 08:50,EGKK 310850Z 06001KT 6000 OVC024 12/11 Q1028
EGKK,2024-10-31 09:20,COR EGKK 310920Z 08002KT 7000 OVC024 12/11 Q1028
EGKK,2024-10-31 09:50,EGKK 310950Z VRB02KT 7000 BKN028 13/12 Q1028
EGKK,2024-10-31 10:20,EGKK 311020Z VRB02KT 7000 BKN028 14/11 Q1028
EGKK,2024-10-31 10:50,EGKK 311050Z 35005KT 320V090 7000 OVC027 14/11 Q1027
EGKK,2024-10-31 11:20,EGKK 311120Z VRB03KT 9999 BKN026 14/11 Q1027
EGKK,2024-10-31 11:50,EGKK 311150Z 08003KT 020V120 9999 BKN027 15/11 Q1027
EGKK,2024-10-31 12:20,EGKK 311220Z 02004KT 350V140 9999 BKN028 15/11 Q1027
EGKK,2024-10-31 12:50,EGKK 311250Z 04003KT 360V100 9999 BKN026 15/10 Q1027
EGKK,2024-10-31 13:20,EGKK 311320Z 05004KT 020V100 9999 BKN027 15/10 Q1026
EGKK,2024-10-31 13:50,EGKK 311350Z 07004KT 030V100 9999 BKN024 15/11 Q1026
EGKK,2024-10-31 14:20,EGKK 311420Z 07003KT 9999 BKN024 15/11 Q1026
EGKK,2024-10-31 14:50,EGKK 311450Z 06004KT 9999 BKN024 15/10 Q1026
EGKK,2024-10-31 15:20,EGKK 311520Z VRB02KT 9999 BKN027 15/11 Q1026
EGKK,2024-10-31 15:50,EGKK 311550Z 08003KT 9999 BKN025 14/11 Q1025
EGKK,2024-10-31 16:20,EGKK 311620Z VRB02KT 9999 BKN022 14/11 Q1025
EGKK,2024-10-31 16:50,EGKK 311650Z 14001KT 9999 BKN020 14/11 Q1025
EGKK,2024-10-31 17:20,EGKK 311720Z 15003KT 9999 BKN018 14/11 Q1025
EGKK,2024-10-31 17:50,EGKK 311750Z 16004KT 9999 BKN019 14/12 Q1025
EGKK,2024-10-31 18:20,EGKK 311820Z 19004KT 150V210 9999 BKN020 13/11 Q1025
EGKK,2024-10-31 18:50,EGKK 311850Z 18004KT 140V220 9999 BKN020 13/11 Q1025
EGKK,2024-10-31 19:20,EGKK 311920Z 18003KT 9999 BKN022 13/11 Q1026
EGKK,2024-10-31 19:50,EGKK 311950Z 16002KT 9999 BKN022 13/11 Q1025
EGKK,2024-10-31 20:20,EGKK 312020Z VRB02KT 9999 BKN022 13/11 Q1025
EGKK,2024-10-31 20:50,EGKK 312050Z VRB01KT 9999 BKN021 13/11 Q1025
EGKK,2024-10-31 21:20,EGKK 312120Z 18001KT 9999 BKN021 12/11 Q1025
EGKK,2024-10-31 21:50,EGKK 312150Z 18002KT 9999 BKN021 12/11 Q1025
EGKK,2024-10-31 22:20,EGKK 312220Z 20001KT 9999 BKN021 12/11 Q1025
EGKK,2024-10-31 22:50,EGKK 312250Z 00000KT 9999 BKN019 12/11 Q1025
EGKK,2024-10-31 23:20,EGKK 312320Z 27001KT 9999 BKN019 12/11 Q1025
EGKK,2024-10-31 23:50,EGKK 312350Z 19001KT 9999 BKN018 12/11 Q1025
EGKK,2024-11-01 00:20,EGKK 010020Z 20002KT 9999 BKN018 12/11 Q1024
EGKK,2024-11-01 00:50,EGKK 010050Z VRB01KT 9999 BKN018 12/11 Q1024
EGKK,2024-11-01 01:20,EGKK 010120Z VRB02KT 9999 BKN018 12/11 Q1024
EGKK,2024-11-01 01:50,EGKK 010150Z 22003KT 9999 FEW015 BKN017 12/11 Q1024
EGKK,2024-11-01 02:20,EGKK 010220Z 22002KT 9999 BKN018 12/11 Q1024
EGKK,2024-11-01 02:50,EGKK 010250Z 27003KT 220V300 9999 BKN020 12/11 Q1024
EGKK,2024-11-01 03:20,EGKK 010320Z 25002KT 9999 BKN020 12/10 Q1024
EGKK,2024-11-01 03:50,EGKK 010350Z 21004KT 9999 BKN021 12/10 Q1024
EGKK,2024-11-01 04:20,EGKK 010420Z 21003KT 9999 BKN021 12/10 Q1024
EGKK,2024-11-01 04:50,EGKK 010450Z 22004KT 9999 BKN021 12/10 Q1024
EGKK,2024-11-01 05:20,EGKK 010520Z 22004KT 9999 BKN022 12/10 Q1024
EGKK,2024-11-01 05:50,EGKK 010550Z 24003KT 9999 BKN024 12/10 Q1024
EGKK,2024-11-01 06:20,EGKK 010620Z 25004KT 9999 BKN025 12/10 Q1024
EGKK,2024-11-01 06:50,EGKK 010650Z 24004KT 9999 BKN024 12/10 Q1024
EGKK,2024-11-01 07:20,EGKK 010720Z 24003KT 200V280 9999 BKN024 12/10 Q1024
EGKK,2024-11-01 07:50,EGKK 010750Z 26005KT 9999 BKN024 12/09 Q1024
EGKK,2024-11-01 08:20,EGKK 010820Z 28007KT 9999 BKN024 12/09 Q1024
EGKK,2024-11-01 08:50,EGKK 010850Z 29008KT 260V330 9999 BKN023 13/09 Q1024
EGKK,2024-11-01 09:20,EGKK 010920Z 28009KT 9999 BKN023 13/09 Q1025
EGKK,2024-11-01 09:50,EGKK 010950Z 26009KT 9999 BKN022 12/08 Q1025
EGKK,2024-11-01 10:20,EGKK 011020Z 27009KT 9999 BKN021 13/09 Q1025
EGKK,2024-11-01 10:50,EGKK 011050Z 30008KT 9999 BKN021 13/08 Q1025
EGKK,2024-11-01 11:20,EGKK 011120Z 28007KT 250V320 9999 BKN020 13/09 Q1025
EGKK,2024-11-01 11:50,EGKK 011150Z 28006KT 250V320 9999 BKN020 13/09 Q1024
EGKK,2024-11-01 12:20,EGKK 011220Z 29006KT 260V340 9999 BKN019 13/09 Q1024
EGKK,2024-11-01 12:50,EGKK 011250Z 32008KT 9999 BKN019 13/09 Q1024
EGKK,2024-11-01 13:20,EGKK 011320Z 31008KT 9999 BKN017 12/09 Q1024
EGKK,2024-11-01 13:50,EGKK 011350Z 31005KT 260V010 9999 BKN015 12/09 Q1024
EGKK,2024-11-01 14:20,EGKK 011420Z 31009KT 9999 BKN013 12/09 Q1025
EGKK,2024-11-01 14:50,EGKK 011450Z 34009KT 290V010 9999 BKN012 11/09 Q1025
EGKK,2024-11-01 15:20,EGKK 011520Z 32006KT 9000 OVC013 11/09 Q1025
EGKK,2024-11-01 15:50,EGKK 011550Z 32006KT 270V350 9000 OVC012 11/09 Q1025
EGKK,2024-11-01 16:20,EGKK 011620Z 33008KT 9999 OVC012 11/09 Q1025
EGKK,2024-11-01 16:50,EGKK 011650Z 33006KT 9999 OVC012 11/09 Q1026
EGKK,2024-11-01 17:20,EGKK 011720Z 34006KT 290V040 9000 OVC012 12/09 Q1026
EGKK,2024-11-01 17:50,EGKK 011750Z 35006KT 280V030 9999 OVC012 12/09 Q1026
EGKK,2024-11-01 18:20,EGKK 011820Z 35005KT 320V100 9999 OVC012 12/09 Q1027
EGKK,2024-11-01 18:50,EGKK 011850Z 05004KT 9999 OVC012 11/09 Q1027
EGKK,2024-11-01 19:20,EGKK 011920Z 03005KT 9999 OVC013 12/09 Q1027
EGKK,2024-11-01 19:50,EGKK 011950Z 05005KT 9999 OVC013 11/09 Q1027
EGKK,2024-11-01 20:20,EGKK 012020Z 03005KT 9999 OVC013 11/09 Q1027
EGKK,2024-11-01 20:50,EGKK 012050Z 06006KT 010V100 9999 OVC013 11/09 Q1028
EGKK,2024-11-01 21:20,EGKK 012120Z 05006KT 360V090 9000 OVC013 11/09 Q1028
EGKK,2024-11-01 21:50,EGKK 012150Z 05006KT 010V070 9999 OVC013 11/09 Q1028
EGKK,2024-11-01 22:20,EGKK 012220Z 05005KT 9999 BKN013 11/09 Q1028
EGKK,2024-11-01 22:50,EGKK 012250Z 05007KT 9999 BKN014 11/09 Q1028
EGKK,2024-11-01 23:20,EGKK 012320Z 05003KT 020V080 9999 BKN015 11/09 Q1028
EGKK,2024-11-02 00:20,EGKK 020020Z 06006KT 9999 BKN015 11/09 Q1029
EGKK,2024-11-02 00:50,EGKK 020050Z 07004KT 9999 BKN015 11/09 Q1029
EGKK,2024-11-02 01:20,EGKK 020120Z 08004KT 9999 BKN015 11/09 Q1029
EGKK,2024-11-02 01:50,EGKK 020150Z 08003KT 9999 BKN017 11/09 Q1029
EGKK,2024-11-02 02:20,EGKK 020220Z 09004KT 9999 OVC016 11/09 Q1029
EGKK,2024-11-02 02:50,EGKK 020250Z 07003KT 9999 OVC017 11/09 Q1029
EGKK,2024-11-02 03:20,EGKK 020320Z 08002KT 9999 OVC016 11/09 Q1029
EGKK,2024-11-02 03:50,EGKK 020350Z 08002KT 9999 OVC016 11/09 Q1029
EGKK,2024-11-02 04:20,EGKK 020420Z 07002KT 9999 OVC016 11/09 Q1029
EGKK,2024-11-02 04:50,EGKK 020450Z 07001KT 9999 OVC016 11/09 Q1029
EGKK,2024-11-02 05:20,EGKK 020520Z 01003KT 9999 BKN015 12/10 Q1029
EGKK,2024-11-02 05:50,EGKK 020550Z 04004KT 8000 OVC017 12/10 Q1029
EGKK,2024-11-02 06:20,EGKK 020620Z 04005KT 360V110 7000 FEW012 BKN015 12/10 Q1029
EGKK,2024-11-02 06:50,EGKK 020650Z 03004KT 350V050 8000 -RA BKN009 11/10 Q1030
EGKK,2024-11-02 07:20,EGKK 020720Z 03004KT 6000 BKN007 11/11 Q1030
EGKK,2024-11-02 07:50,EGKK 020750Z 03003KT 010V090 7000 BKN006 11/11 Q1030
EGKK,2024-11-02 08:20,EGKK 020820Z 03003KT 7000 BKN006 12/11 Q1030
EGKK,2024-11-02 08:50,EGKK 020850Z 04004KT 360V080 6000 BKN006 12/11 Q1031
EGKK,2024-11-02 09:20,EGKK 020920Z 06005KT 030V100 8000 -RA BKN004 12/12 Q1031
EGKK,2024-11-02 09:50,EGKK 020950Z 08005KT 6000 -DZ BKN004 12/12 Q1031
EGKK,2024-11-02 10:20,EGKK 021020Z 09006KT 5000 -RADZ BKN006 13/12 Q1031
EGKK,2024-11-02 10:50,EGKK 021050Z 10005KT 9999 SCT006 BKN011 13/12 Q1030
EGKK,2024-11-02 11:20,EGKK 021120Z 10006KT 9999 SCT008 BKN010 13/12 Q1030
EGKK,2024-11-02 11:50,EGKK 021150Z 10006KT 060V140 9999 SCT011 BKN021 14/12 Q1030
EGKK,2024-11-02 12:20,EGKK 021220Z 11007KT 080V140 9999 SCT011 BKN017 14/11 Q1030
EGKK,2024-11-02 12:50,EGKK 021250Z 08008KT 9999 BKN014 14/11 Q1029
EGKK,2024-11-02 13:20,EGKK 021320Z 10006KT 9999 BKN019 14/11 Q1029
EGKK,2024-11-02 13:50,EGKK 021350Z 09007KT 070V130 9999 BKN018 14/11 Q1029
EGKK,2024-11-02 14:20,EGKK 021420Z 09007KT 9999 BKN017 14/11 Q1029
EGKK,2024-11-02 14:50,EGKK 021450Z 10005KT 9999 BKN016 13/11 Q1029
EGKK,2024-11-02 15:20,EGKK 021520Z 09008KT 9999 BKN015 13/11 Q1029
EGKK,2024-11-02 15:50,EGKK 021550Z 09007KT 9999 BKN015 13/11 Q1029
EGKK,2024-11-02 16:20,EGKK 021620Z 08006KT 9999 BKN017 13/10 Q1029
EGKK,2024-11-02 16:50,EGKK 021650Z 09006KT 9999 BKN016 13/10 Q1029
EGKK,2024-11-02 17:20,EGKK 021720Z 08007KT 9999 BKN015 13/10 Q1029
EGKK,2024-11-02 17:50,EGKK 021750Z 08006KT 9999 BKN015 13/10 Q1029
EGKK,2024-11-02 18:20,EGKK 021820Z 09006KT 9999 BKN016 13/10 Q1030
EGKK,2024-11-02 18:50,EGKK 021850Z 06007KT 9999 BKN015 13/11 Q1030
EGKK,2024-11-02 19:20,EGKK 021920Z 07006KT 9999 BKN013 12/11 Q1030
EGKK,2024-11-02 19:50,EGKK 021950Z 07006KT 9999 BKN012 12/11 Q1030
EGKK,2024-11-02 20:20,EGKK 022020Z 07005KT 9999 BKN014 12/11 Q1030
EGKK,2024-11-02 20:50,EGKK 022050Z 08006KT 040V110 9999 BKN012 12/11 Q1030
EGKK,2024-11-02 21:20,EGKK 022120Z 09005KT 060V130 9999 BKN012 12/11 Q1030
EGKK,2024-11-02 21:50,EGKK 022150Z 11006KT 9999 BKN015 13/11 Q1030
EGKK,2024-11-02 22:20,EGKK 022220Z 10006KT 9999 OVC013 12/11 Q1030
EGKK,2024-11-02 22:50,EGKK 022250Z 10007KT 060V130 9999 OVC013 12/10 Q1030
EGKK,2024-11-02 23:20,EGKK 022320Z 11006KT 9999 OVC013 12/10 Q1030
EGKK,2024-11-02 23:50,EGKK 022350Z 11007KT 9999 OVC015 12/10 Q1030
EGKK,2024-11-03 00:20,EGKK 030020Z 12005KT 090V160 9999 OVC015 12/10 Q1030
EGKK,2024-11-03 00:50,EGKK 030050Z 11005KT 070V130 9999 OVC015 12/10 Q1029
EGKK,2024-11-03 01:20,EGKK 030120Z 10007KT 070V130 9999 OVC015 12/10 Q1029
EGKK,2024-11-03 01:50,EGKK 030150Z 09006KT 9999 OVC014 12/10 Q1029
EGKK,2024-11-03 02:20,EGKK 030220Z 08006KT 9999 OVC014 12/10 Q1029
EGKK,2024-11-03 02:50,EGKK 030250Z 08005KT 9999 OVC013 12/10 Q1029
EGKK,2024-11-03 03:20,EGKK 030320Z 08004KT 9999 OVC013 11/10 Q1028
EGKK,2024-11-03 03:50,EGKK 030350Z 08006KT 9999 OVC013 12/10 Q1028
EGKK,2024-11-03 04:20,EGKK 030420Z 09005KT 050V110 9999 OVC012 12/10 Q1028
EGKK,2024-11-03 04:50,EGKK 030450Z 08004KT 9999 OVC012 11/10 Q1028
EGKK,2024-11-03 05:20,EGKK 030520Z 08003KT 040V110 9999 OVC011 11/10 Q1028
EGKK,2024-11-03 05:50,EGKK 030550Z 09006KT 9999 OVC011 11/10 Q1028
EGKK,2024-11-03 06:20,EGKK 030620Z 08004KT 9999 OVC011 11/10 Q1028
EGKK,2024-11-03 06:50,EGKK 030650Z 09007KT 9999 BKN012 11/10 Q1028
EGKK,2024-11-03 07:20,EGKK 030720Z 08007KT 9999 BKN012 11/10 Q1028
EGKK,2024-11-03 07:50,EGKK 030750Z 08005KT 9999 BKN012 11/10 Q1028
EGKK,2024-11-03 08:20,EGKK 030820Z 08004KT 9999 BKN014 11/10 Q1029
EGKK,2024-11-03 08:50,EGKK 030850Z 07005KT 9999 BKN015 12/10 Q1029
EGKK,2024-11-03 09:20,EGKK 030920Z 09004KT 9999 BKN018 12/09 Q1029
EGKK,2024-11-03 09:50,EGKK 030950Z 08008KT 9999 BKN017 12/09 Q1029
EGKK,2024-11-03 10:20,EGKK 031020Z 08007KT 050V120 9999 BKN016 12/09 Q1028
EGKK,2024-11-03 10:50,EGKK 031050Z 09007KT 9999 BKN016 12/09 Q1028
EGKK,2024-11-03 11:20,EGKK 031120Z 10007KT 9999 BKN016 12/09 Q1028
EGKK,2024-11-03 11:50,EGKK 031150Z 09006KT 9999 BKN015 12/09 Q1028
EGKK,2024-11-03 12:20,EGKK 031220Z 08007KT 9999 BKN014 12/10 Q1028
EGKK,2024-11-03 12:50,EGKK 031250Z 09008KT 9999 BKN014 12/09 Q1027
EGKK,2024-11-03 13:20,EGKK 031320Z 09007KT 9999 BKN014 12/10 Q1027
EGKK,2024-11-03 13:50,EGKK 031350Z 12006KT 9999 BKN013 12/09 Q1027
EGKK,2024-11-03 14:20,EGKK 031420Z 11006KT 9999 BKN014 12/09 Q1027
EGKK,2024-11-03 14:50,EGKK 031450Z 10007KT 8000 BKN013 12/10 Q1027
EGKK,2024-11-03 15:20,EGKK 031520Z 09007KT 9999 BKN012 12/10 Q1027
EGKK,2024-11-03 15:50,EGKK 031550Z 09005KT 9999 BKN011 11/10 Q1027
EGKK,2024-11-03 16:20,EGKK 031620Z 08005KT 9999 BKN010 11/10 Q1027
EGKK,2024-11-03 16:50,EGKK 031650Z 11006KT 9999 BKN012 11/09 Q1027
EGKK,2024-11-03 17:20,EGKK 031720Z 08007KT 9999 BKN013 11/09 Q1027
EGKK,2024-11-03 17:50,EGKK 031750Z 10006KT 9999 BKN012 11/09 Q1027
EGKK,2024-11-03 18:20,EGKK 031820Z 10007KT 9999 BKN013 11/09 Q1027
EGKK,2024-11-03 18:50,EGKK 031850Z 11006KT 9999 BKN014 11/09 Q1027
EGKK,2024-11-03 19:20,EGKK 031920Z 12003KT 9999 BKN013 11/09 Q1027
EGKK,2024-11-03 19:50,EGKK 031950Z 10005KT 9999 BKN013 11/09 Q1027
EGKK,2024-11-03 20:20,EGKK 032020Z 12004KT 9999 BKN015 11/09 Q1027
EGKK,2024-11-03 20:50,EGKK 032050Z 10004KT 9999 BKN014 11/09 Q1027
EGKK,2024-11-03 21:20,EGKK 032120Z 09005KT 9999 BKN015 11/09 Q1027
EGKK,2024-11-03 21:50,EGKK 032150Z 09004KT 9999 BKN015 11/09 Q1027
EGKK,2024-11-03 22:20,EGKK 032220Z 07004KT 9999 BKN017 11/09 Q1027
EGKK,2024-11-03 22:50,EGKK 032250Z 08004KT 9999 BKN018 11/09 Q1027
EGKK,2024-11-03 23:20,EGKK 032320Z 07005KT 9999 BKN017 11/09 Q1027
EGKK,2024-11-03 23:50,EGKK 032350Z 07004KT 9999 BKN018 10/09 Q1027
EGKK,2024-11-04 00:20,EGKK 040020Z 07004KT 9999 BKN017 10/09 Q1027
EGKK,2024-11-04 00:50,EGKK 040050Z 08004KT 9999 BKN018 10/09 Q1027
EGKK,2024-11-04 01:20,EGKK 040120Z 09004KT 9999 BKN018 10/09 Q1027
EGKK,2024-11-04 01:50,EGKK 040150Z 07005KT 9999 BKN018 10/09 Q1026
EGKK,2024-11-04 02:20,EGKK 040220Z 07005KT 9999 OVC018 10/09 Q1026
EGKK,2024-11-04 02:50,EGKK 040250Z 06006KT 9999 OVC018 10/08 Q1026
EGKK,2024-11-04 03:20,EGKK 040320Z 06006KT 9999 OVC017 10/08 Q1026
EGKK,2024-11-04 03:50,EGKK 040350Z 07004KT 9999 OVC016 10/08 Q1026
EGKK,2024-11-04 04:20,EGKK 040420Z 07004KT 9999 OVC015 10/09 Q1026
